"Data Source","Indicadores do Desenvolvimento Mundial",
"Brasil","BRA","Inflação, deflator do PIB (% anual)","NY.GDP.DEFL.KD.ZG","","31.3025287643829","78.830758163645","69.766387530585","93.834679163515","51.3848679661146","39.4058905169358","29.2448362432431","26.6706789265929","20.9140226805464","17.0922848011679","20.2538929346553","19.1444079459279","22.6648530161981","34.800185694925","33.8622773230244","47.6269851502394","46.179565282369","41.0598003115908","56.480574203257","87.3068753333793","107.214033815378","104.83236356285","140.195627923097","212.785781721096","231.723499114601","145.271542160188","204.103424970658","651.113855704521","1209.12132836991","2700.44214011056","414.236261670349","968.184255515357","2001.34772635114","2302.84077822226","89.4974402737941","18.457783497873","7.72902341336797","4.92436158306298","8.01050088213842","5.60606514569551","8.22509431879853","9.79811223877498","14.0910215232072","7.75206076116663","7.43122546680286","6.77427409887123","6.43903809050693","8.77855272640775","7.31348273630748","8.42333832793074","8.31856504451336","7.94317879024118","7.50453986480659","7.84670974352809","7.56617501207116","8.10360435870246","3.63738088286291","3.28543989750865","4.15427431602915","",
"Brasil","BRA","Indústria, valor agregado (% do PIB)","NV.IND.TOTL.ZS","31.8002576608097","36.6037574004249","29.8408509225192","34.7669925593773","32.025240703631","29.9262322047748","29.8027183631122","29.1554139943599","30.689019188075","31.3121831745651","32.1836943042848","32.7221394805183","32.7411376610944","33.4220882134978","34.818586992702","35.4712758323878","34.9798410825771","34.0516019584516","35.5206136714879","36.5195902597631","39.5924244551796","39.2426592561605","40.9865107288835","39.4847394249596","41.6758277528105","41.2405311681575","40.1931956432471","41.2928406109002","39.4469745508074","42.2838306183402","32.8306185471106","31.5126231629234","33.9875979548139","36.12568024738","34.6669431980292","23.3814603902749","22.340114560034","22.5941476157036","22.1187903791379","21.746711247782","23.0066186321239","22.6395279130452","22.4953278200255","23.0838178175003","24.306623290035","24.172578278061","23.5440216715158","23.1253804129963","23.0852937543312","21.8785926286899","23.2679516203289","23.102056242361","22.1336473676777","21.2248287058771","20.4724627454143","19.3600439775462","18.3465915326172","18.181269964284","18.1291453541619","17.922226420092","",
"Brasil","BRA","Agricultura, valor agregado (% do PIB)","NV.AGR.TOTL.ZS","17.6669984863859","17.0953443122149","15.5345971129842","15.1256508327325","15.8382553714566","16.6744203718272","13.3153290920432","13.0130974006677","11.8264656488062","11.0760635261432","10.3736196442959","11.0141806134572","11.0689555998505","11.4458587669917","11.2290046802688","10.682677451792","11.4546890558027","12.9308376062278","10.2766017150625","9.89989545081435","9.94992801693452","9.63639087003226","8.06276475876768","9.82620213814722","10.4483020752953","10.5037631908331","9.93001193503835","9.00894159808701","9.14234559784443","8.44158738497377","6.87330085891951","6.78880668811996","6.77995215917154","6.56356958504316","8.53641105265961","5.01166646465693","4.76841121077967","4.68504702949228","4.7500447835131","4.64598154008681","4.75045997570861","4.80104301642181","5.47527489339298","6.1671843856504","5.66531157603221","4.65116882283132","4.37004377798394","4.41691543601929","4.56785118317928","4.47677399196415","4.11575648758173","4.34203511988559","4.1683282240444","4.50690493825609","4.32561053879483","4.31913275104669","4.89135358685971","4.60210115900505","4.41853769167898","4.43654479334605","",
"Brasil","BRA","Importação de bens e serviços (% do PIB)","NE.IMP.GNFS.ZS","7.11728554327239","7.33945907077904","5.18897394767796","9.11100002127562","5.6776000056402","5.55592484290456","5.99166922704867","5.7689710655619","6.61038441129829","6.55371309699865","7.44975914768755","8.13797343242644","8.844075564518","9.50158099803278","13.8837280806904","11.5055803106496","9.43261782257726","7.91774763658594","7.86439435789246","9.17556778799975","11.3058307064925","9.79944909521963","8.27447902353463","9.00834119424021","7.92438729311929","7.09531456076386","6.35457655453407","6.19266264606477","5.69253804870036","5.46126798028507","6.9617655463444","7.91394353581263","8.38509433055603","9.09604605458896","9.66785406991572","9.45558496072482","8.90538179274132","9.59255968601575","9.40808459248784","11.4172682172491","12.4517133524146","14.564574352134","13.3877671308534","12.9596010144732","13.1324909668183","11.8429659423762","11.6673835813384","11.9649362669047","13.7235689068504","11.2546044679462","11.9065933373084","12.3518953217282","13.2367345412855","14.0437454364237","13.6734629958056","14.0534511983164","12.0670189851289","11.8046383594658","14.5080826628793","14.6542047944056","",
"Brasil","BRA","Formação de capital bruto (% do PIB)","NE.GDI.TOTL.ZS","19.6780413974776","21.3561394920416","19.6046602886702","19.2598842252764","18.6023979539362","20.0239246364581","19.8928911082915","16.9187144415426","18.9175615498156","22.3521986110469","20.5420321064948","21.1179144400702","21.17081373715","23.2440898268721","25.388690127755","26.83887314599","23.1162106570636","22.0691465995739","22.9732218599383","22.7644531016857","23.3464749539881","23.084120487215","21.093764431958","16.6820441120892","15.7405601052384","19.2007534697913","19.0931088921319","22.3046606068599","22.7185283455265","26.9027870631375","20.166606912234","19.7691006203762","18.9346023488561","20.8463587533397","22.9934893680231","17.2923463458623","17.2669463759545","17.7639856110956","18.1647519194741","17.3895597435179","18.9031192683871","18.7418602950836","17.4490794834956","16.8566884007152","17.9125683422575","17.2048834771385","17.8164738964017","19.8193259705999","21.6193828366983","18.7961350502449","21.8013215651568","21.8262760943346","21.4172253653349","21.6937669402108","20.5484107588347","17.4116425416713","14.9695469753696","14.630386283879","14.8293714110751","15.1129684771643","",
"Brasil","BRA","Exportação de bens e serviços (% do PIB)","NE.EXP.GNFS.ZS","7.05904647646368","7.27940794590105","3.86876017137378","9.03645424482606","6.38540927082227","7.73576138413985","6.82473507896306","5.7689710655619","6.00052600864501","6.6204037968306","7.02943634908589","6.41330674313925","7.259175691336","8.27167782462644","8.01311941176138","7.53857281945099","7.03571355665957","7.25236847121218","6.67557886823388","7.12390494963595","9.05272982472942","9.42035430772259","7.60968270162801","11.4218215925107","13.547584918489","12.2479596662611","8.81658867805845","9.4599432176942","10.8882167136928","8.92960968014427","8.19999001540815","8.67697309491424","10.8682492540862","10.5032702366843","9.66505138718782","7.52887503847073","6.73020968312685","6.98364957530895","7.03050033871807","9.5648982609794","10.1880480043795","12.37171066993","14.2305902713775","15.1807837086861","16.5457615119353","15.2438292665623","14.3743163008972","13.327675103099","13.5340005119683","10.8513711314233","10.8655847746965","11.5825153248769","11.8775598368351","11.7422306432624","11.0119428207843","12.9001914177405","12.4666790443888","12.5230753666957","14.8896998937494","14.3224188515098","",
"Brasil","BRA","Despesas militares (% do PIB)","MS.MIL.XPND.GD.ZS","2.67913472590723","2.36406619385343","2.39868330737835","2.26083918239834","2.01449809094829","3.35209215674899","3.0219816316073","2.85697200831844","2.64974015836375","2.61559000626652","2.88728955692843","2.61904685858105","2.43581199022501","2.15465130649243","1.94135341120892","1.97214379625895","2.00275336513055","1.68772647800164","1.59967155032807","1.52193168607333","1.13843442074363","1.14314876818876","1.30353436107498","1.25458032300474","1.19954104516533","1.42952312218953","1.22038872750142","1.74399403145367","2.1180722049862","2.68625","2.36384102519699","1.96333333333333","1.52152886115445","1.92792281498297","2.016007789121","1.86213698033379","1.65484349950291","1.57768831551774","1.66229191975824","1.64547466656987","1.73072614713627","1.95188244532532","1.89577119915617","1.50347763554507","1.46126840890621","1.52401339252107","1.48108489489303","1.46629209992902","1.44192404201012","1.53862567601211","1.53940698128362","1.41185115924524","1.37865646470437","1.3294461087607","1.330244423168","1.36551715396161","1.35015057288696","1.41952663807017","1.50768223787473","1.47602163484815","",
"Brasil","BRA","Assinatura de telefone celular (por 1.000 pessoas)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000447641","0.004418126","0.020744281","0.11603511","0.360032128","0.793441443","1.517576609","2.721144742","4.33972798","8.723777617","13.26627719","16.22257852","19.42823093","25.50654987","35.65363548","46.31799164","53.10093266","63.63005371","78.44665887","87.36326511","100.6214912","118.653296","124.6058852","134.8514284","138.4511833","126.0879559","118.3855945","105.0090244","98.8435013","","",
"Brasil","BRA","Tempo necessário para iniciar um negócio (dias)","IC.REG.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6","83.6","86","82.5","82.5","20.1","16.6","",
"Brasil","BRA","Índice da facilidade de fazer negócios (1 = regulamentações mais favoráveis ao usuário)","IC.BUS.EASE.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","",
"Brasil","BRA","Receita, excluindo subsídios (% do PIB)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","22.6116565046406","24.0502240304622","24.7323771009788","25.4140522244126","23.1810230161641","26.0899633879868","22.3304501884807","34.1107113953518","19.8159336762596","21.39038630597","22.7527878853185","20.7867347461946","23.0206031679699","25.2918301663341","26.3473476812004","","","21.5062833229014","18.3064904659344","19.2186569981324","19.5546641476175","20.5097866018968","21.460119919437","20.6973748729083","21.3622079592237","22.4238480365283","25.6877859277625","25.7507315291556","27.0091876538422","23.9755571361405","29.0006255256615","29.101930897173","28.8879978974381","27.8590612734704","26.5226514773046","28.5200949461167","28.8804310484468","27.8979674928675","29.0646385143197","","",
"Brasil","BRA","Dívida do governo central, total (% do PIB)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9523563420216","62.4516834896092","60.6559304867725","63.8078274298857","61.3187804611479","59.3416718609879","59.8494899958247","57.228409380258","58.4572711058609","67.5375540277116","73.4188038096759","","","","",
"Brasil","BRA","Despesa com pesquisas e desenvolvimento (% do PIB)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04751","1.06198","1.00968","0.99939","0.96343","1.00246","0.98807","1.08138","1.12904","1.11866","1.15992","1.13966","1.12684","1.19567","1.27131","1.34264","1.26417","1.26326","","","",
"Brasil","BRA","Inflação, preços ao consumidor (% anual)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","101.725072957927","100.54335919485","135.027682230472","192.121733132051","225.989665211895","147.142826237605","228.336162575513","629.114509120897","1430.7237251472","2947.73277248299","432.786661926461","951.962053052818","1927.38079016026","2075.88839757325","66.0070335542481","15.7576656002606","6.92671251629151","3.19507629280056","4.85844749902668","7.04414105947266","6.84035902487525","8.4501643770833","14.7149197228147","6.59718509985962","6.86953720898965","4.18356812896902","3.64127299102654","5.67859390284171","4.88803479876804","5.03872690108066","6.63644962213085","5.40349914037009","6.204310666401","6.32904015516142","9.02990102416129","8.73914352329393","3.44637335032672","3.66485028376724","3.73297621216894","",
"Brasil","BRA","Retiradas anuais de água doce, total (% de recursos internos)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.61897191308956","","","","","","","","","","0.968556792086204","","","","","","","","","","1.02579049637873","","","","","1.32096802685038","","1.32096802685038","","","","","","",
"Brasil","BRA","Emissões de CO2 (toneladas métricas per capita)","EN.ATM.CO2E.PC","0.649885938095263","0.662130490630481","0.701775502752896","0.706049422707679","0.69988434281605","0.676455225057641","0.750374965700176","0.751887373927161","0.856553523540682","0.909093360540364","0.985788081189306","1.05285790577467","1.14523768888097","1.29536175011696","1.37008801522905","1.40990572274033","1.41318072170947","1.44950777667735","1.53686278663314","1.59759917360949","1.55012118289981","1.39035226474718","1.36109838586465","1.28724347033247","1.27513316456314","1.33986354961719","1.44004763429025","1.47297777194698","1.4576852874759","1.46263196626676","1.4018957697311","1.44631375349855","1.43074430222655","1.47108700887614","1.51884768744704","1.59454172220923","1.7299968214258","1.79743463630914","1.83931792661612","1.85802904995643","1.87644130676787","1.90429563967604","1.85068207469948","1.76900557081679","1.83594643060426","1.8659770576239","1.84765454216193","1.91033417515363","2.01859347637953","1.8936200243495","2.14473639509072","2.22471194448911","2.35854836426703","2.50540878760348","2.63128988524501","2.46678804837845","2.24239344567735","","","","",
"Brasil","BRA","Uso de energia (kg do petróleo equivalente per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","715.840672396764","749.007882414014","801.676699035592","833.196970823064","849.574492960276","870.864415057643","878.912007707298","913.324851775937","948.397192086344","943.304012712015","883.881257350723","877.863605359989","879.251830022489","915.083841825445","956.232406089918","980.416926316819","998.398194095344","992.59372350155","993.905273445936","940.965867563818","942.038013277998","935.746474541775","943.3270433378","976.982183506176","994.289806234661","1030.66803492043","1066.1869896508","1075.19910003961","1083.40397812367","1072.37953767926","1076.27547394481","1090.34986670196","1094.42466968924","1141.49109780541","1156.90756762061","1184.14510219296","1238.41164142241","1294.48083319241","1240.17728453802","1358.5024160427","1367.18809766171","1413.73335709267","1461.07678089719","1495.54120710984","","","","","","",
"Brasil","BRA","Consumo de energia elétrica (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","459.885690744594","499.041737520049","554.628192626451","604.978513306347","651.496665079686","722.08145266051","790.221838852917","860.302363371917","941.699154733262","1016.653610371","1021.54783486168","1055.95083267276","1111.75212807465","1208.6243211091","1283.05437375734","1354.50346607611","1368.10851224475","1419.63061211194","1449.93138169633","1460.76034878789","1486.22457039677","1494.06149564454","1537.59271699385","1566.76124114953","1634.39803713983","1687.08517674923","1762.41069262762","1808.34318646643","1832.37829562002","1897.35313747888","1747.93960140896","1806.66971449756","1882.26400762918","1956.15935940865","2015.79992356084","2072.36264721709","2167.60658365478","2229.84529915118","2197.12554728151","2374.11665262872","2430.8033959668","2501.47405281669","2568.82970799499","2619.96061573831","","","","","","",
"Brasil","BRA","Serviço da dívida total (% de exportações de produtos, serviços e renda primária)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","43.8291052751786","38.3154353700257","42.8202912842339","58.4098097308303","63.1377316207356","63.6377355664876","66.5922874118783","82.1185150147003","54.9154356784849","45.5947727068366","39.3440559944044","46.4818301742867","41.8498559679777","45.9339243641203","36.5420809949249","22.6383320676081","23.4250892533899","21.2407373813995","25.1582593726477","31.2418390594001","38.5656818553246","43.6947788680517","59.8465348008431","80.7559155534618","116.563894236312","87.0046232489443","71.737227000055","72.04845901011","67.9217723764045","48.3562270957065","46.1865309932005","38.2485470826774","28.0520816048806","23.4712996136146","23.4889425989956","18.3752189034516","18.7304465826475","15.6603007623962","28.0022486784635","22.8977520770946","39.7320404043592","50.989942869944","34.605473882271","33.1458787794675","53.1280205603174","",
"Brasil","BRA","Assistência oficial para o desenvolvimento  (US$ atual, líquido)","DT.ODA.ODAT.CD","39580001.8310547","290709991.455078","179990005.493164","185220001.220703","235490005.493164","234550003.051758","320920013.427734","180669998.168945","219669998.168945","139080001.831055","136850006.103516","120069999.694824","94430000.3051758","65099998.4741211","129809997.558594","132580001.831055","92529998.7792969","67559997.5585938","89279998.7792969","87760002.1362305","83150001.5258789","227130004.882813","177690002.441406","106720001.220703","153559997.558594","84970001.2207031","147740005.493164","293089996.337891","218750000","232399993.896484","174380004.882813","196139999.389648","-235589996.337891","197520004.272461","259869995.117188","264329986.572266","257799987.792969","229789993.286133","260609985.351563","144380004.882813","255679992.675781","252020004.272461","236410003.662109","229300003.051758","178279998.779297","217240005.493164","110199996.948242","328589996.337891","468630004.882813","374809997.558594","464779998.779297","840690002.441406","1288540039.0625","1155729980.46875","914150024.414063","1003150024.41406","674630004.882813","273890014.648438","429160003.662109","","",
"Brasil","BRA","Ações da dívida externa, total (DOD, US$ atual)","DT.DOD.DECT.CD","","","","","","","","","","","5984162468.6","7726273573.1","11863655548.9","15066000213.8","22464958636","27781563139.4","33801318618.9","42500176105.4","55032094032.5","61795286977.7","71983934096.8","81914155928.9","94428719113.5","99022210538.2","104364922436.4","104173244270.1","109645181057.1","120476573202.5","118039405885","114930095027.7","120311895094.7","121336709129.8","129535948557.2","144599577124.3","152903103557.7","160964228343.5","181793526989.2","198980293495.1","241998415763.8","245114967226","242511685521.8","229959717402.1","231944181034.5","235907984168.4","220693592600.6","188364545589.9","194303018016.9","238444452622.6","262957236462.6","281651138432.4","352364412862.6","404046105342.1","440515187632.7","483765362833.9","556919631071.7","543397356309.8","543257228545.3","543000326110.9","557741343211.2","569398314074.4","",
"Brasil","BRA","Capitalização de mercado de empresas listadas (% do PIB)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5049109393623","33.2940365411872","24.9548998340324","42.0117626558033","49.3557986369129","53.233604257693","64.1225727033392","98.0406995499448","34.9072399276626","80.2178650288198","69.9708225535385","46.9740757384697","49.7911998679477","41.2670848575827","34.360602216353","27.2184107033655","42.2430721527818","46.2817884131089","48.625451222775","64.5390134838533","",
"Brasil","BRA","Remessas pessoais, recebidas (US$ atual)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","82000000","81000000","61000000","113000000","73000000","111000000","124000000","57000000","29000000","46000000","40000000","40000000","42000000","32000000","120000000","573000000","1110000000","1791000000","1247000000","2068000000","2952000000","2059000000","1572000000","1236000000","1501000000","1349591000","1448914000","2003791000","2286680000","2812514000","2805358000","3287162000","3305694000","3642585000","2889159500","3082801866.11","3214602242.94","2784072055.49","2717675068.66","2647908513.04","2896909951.71","2739786526.59","2698770651.24","2933489276.49","3213621676.71","",
"Brasil","BRA","Investimento estrangeiro direto, ingressos líquidos (BoP, US$ atual)","BX.KLT.DINV.CD.WD","","","","","","","","","","","391700000","449000000","459900000","1180700000","1207900000","1302000000","1555000000","1833000000","2006000000","2419000000","1911000000","2520000000","2910000000","1609000000","1594000000","1441000000","345000000","1169000000","2804000000","1131000000","989000000","1103000000","2061000000","1292000000","3072000000","4859000000","12552000000","19650000000","31913000000","28384000000","32994718699.75","23225846372.251","16586600193.114","10123013670.9901","18181190855.2842","15459981604.1196","19378093068.2773","44579492463.6336","50716402711.4787","31480932200","82389933624.1","102427229784.41","92568379494.5","75211028087.44","87713987796.95","64738149686.45","74294617926.46","68885072605.58","78162572752.95","73503730876.25","",
"Brasil","BRA","Superfície (km²)","AG.SRF.TOTL.K2","","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","","",
"Brasil","BRA","Área florestal (km²)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5467050","5441618.75","5416188.125","5390756.875","5365326.25","5339895","5314463.75","5289033.125","5263601.875","5238170.9375","5212740","5183660","5154580","5125500","5096420","5067340","5050788.125","5034235.9375","5017684.0625","5001131.875","4984580","4974740","4964900","4955060","4945220","4935380","4925540","","","","",
"Brasil","BRA","Terra cultivável (% de área terrestre)","AG.LND.AGRI.ZS","","18.0101075119584","18.6540306814674","19.3237969213246","19.8657835355713","20.386712833238","20.9489192571553","21.4867183368549","22.1607917551034","23.1843448422735","23.3780482260407","23.8847399062471","24.2681984269227","24.6300014117974","25.1303519682609","25.5339106547629","25.8439078550969","26.1481621509092","26.3263118349298","26.6223107054919","26.833482090513","27.0184514736532","27.2950680414542","27.3770240747343","27.508991234892","27.6426334088685","28.0032399553011","28.2109416688402","28.4377863974521","28.646564905589","28.9069099105782","29.305682843312","29.5172131598657","29.8467123068051","30.080616022225","30.9245836992441","30.990028882024","31.0554740648039","31.1207996037396","31.1982091709399","31.2756187381403","31.5219654133575","31.8094695709811","32.1206632097572","32.5589186110785","32.5948828028724","32.6369263974999","32.4998145520415","32.7225913899504","32.7273771437186","32.7181645677148","32.9466843101456","32.9746809696894","33.4478723735185","33.9284816956883","33.9887821931674","33.9245334488295","","","","",
